"url","Search Course 2","Search Course 2_alt","Search Course 2_link","Search Course 3","Search Course 3_link","Badge Content Text","Badge Content Link","Badge Content Link_link","Search Course 4","Search Course 4_link","Search Course 5","Search Course 6","Search Course 7","Search Course 8","Search Course 9","Search Course 10","React Text","Search Course 11","Search Course 12","Search Course 13","Search Course 13_link","Search Course 14","Search Course 14_link"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=24","https://udemy-images.udemy.com/course/304x171/204594_d09a.jpg","course image","https://www.udemy.com/ibm-spss-modeler-getting-stated/","IBM SPSS Modeler: Getting Started","https://www.udemy.com/ibm-spss-modeler-getting-stated/","","","","Sandy Midili• Business Analytics Training Manager","https://www.udemy.com/ibm-spss-modeler-getting-stated/#instructor","Learn how to do Data Mining using IBM SPSS Modeler.","22 lectures","4 hours","Beginner Level","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$50","4.1","https://www.udemy.com/ibm-spss-modeler-getting-stated/#reviews","(121 ratings)","https://www.udemy.com/ibm-spss-modeler-getting-stated/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=24","https://udemy-images.udemy.com/course/304x171/1248532_5a06_2.jpg","course image","https://www.udemy.com/start-up-guide-for-microsoft-dynamics-365/","Start Up Guide For Microsoft Dynamics 365","https://www.udemy.com/start-up-guide-for-microsoft-dynamics-365/","in Microsoft Dynamics | Data & Analytics","Microsoft Dynamics","https://www.udemy.com/topic/microsoft-dynamics/","Packt Publishing• Tech Knowledge in Motion","https://www.udemy.com/start-up-guide-for-microsoft-dynamics-365/#instructor","Explore a typical sales cycle for any organization and how that can be moulded in Dynamics CRM","21 lectures","3 hours","Beginner Level","","Updated Invalid date","Updated Invalid date","Updated Invalid date","$125","4.4","https://www.udemy.com/start-up-guide-for-microsoft-dynamics-365/#reviews","(13 ratings)","https://www.udemy.com/start-up-guide-for-microsoft-dynamics-365/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=24","https://udemy-images.udemy.com/course/304x171/703778_8119_2.jpg","course image","https://www.udemy.com/learn-sql-with-ease/","Learn SQL with ease","https://www.udemy.com/learn-sql-with-ease/","","","","Marco Eder• Entrepreneur, Coach, Data Analyst","https://www.udemy.com/learn-sql-with-ease/#instructor","An easy, step by step guide to learning and SQL with many hands on practice examples","45 lectures","2 hours","Beginner Level","","Updated Invalid date","Updated Invalid date","Updated Invalid date","$40","4.4","https://www.udemy.com/learn-sql-with-ease/#reviews","(38 ratings)","https://www.udemy.com/learn-sql-with-ease/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=24","https://udemy-images.udemy.com/course/304x171/95702_9442_5.jpg","course image","https://www.udemy.com/data-analysis-with-r/","Data Analysis with R","https://www.udemy.com/data-analysis-with-r/","","","","Mangirdas Adomaitis• Data analyst, Online Advertising specialist","https://www.udemy.com/data-analysis-with-r/#instructor","Learn data analytics in easy to follow stages for beginners","44 lectures","5.5 hours","Beginner Level","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$75","4.2","https://www.udemy.com/data-analysis-with-r/#reviews","(28 ratings)","https://www.udemy.com/data-analysis-with-r/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=24","https://udemy-images.udemy.com/course/304x171/580200_91e6.jpg","course image","https://www.udemy.com/extra-fundamentals-of-r/","Extra Fundamentals of R","https://www.udemy.com/extra-fundamentals-of-r/","","","","Geoffrey Hubona, Ph.D.• Associate Professor of Information Systems","https://www.udemy.com/extra-fundamentals-of-r/#instructor","Understanding R graphics, how to set up ""real-world"" simulations, and how to process non-numeric character and text in R","66 lectures","12.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$95","3.8","https://www.udemy.com/extra-fundamentals-of-r/#reviews","(12 ratings)","https://www.udemy.com/extra-fundamentals-of-r/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=24","https://udemy-images.udemy.com/course/304x171/157806_7695_5.jpg","course image","https://www.udemy.com/spss-essentials/","SPSS Essentials: Statistics made easy","https://www.udemy.com/spss-essentials/","","","","Dr Tendayi Viki• Academic, Author, Consultant and Entrepreneur","https://www.udemy.com/spss-essentials/#instructor","Master statistical tests without needing to learn complex equations. Learn how to analyse your research data with SPSS.","24 lectures","2.5 hours","Beginner Level","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$25","4.3","https://www.udemy.com/spss-essentials/#reviews","(47 ratings)","https://www.udemy.com/spss-essentials/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=24","https://udemy-images.udemy.com/course/304x171/49523_82a2_9.jpg","course image","https://www.udemy.com/filemaker/","Beginners FileMaker Pro 12 Training - A Practical Guide","https://www.udemy.com/filemaker/","","","","Infinite Skills• High Quality Training","https://www.udemy.com/filemaker/#instructor","An Essential Practical FileMaker Tutorial The Shows How To Unlock The Power Of FileMaker. No Prior Experience Required","95 lectures","9.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$50","4.5","https://www.udemy.com/filemaker/#reviews","(39 ratings)","https://www.udemy.com/filemaker/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=24","https://udemy-images.udemy.com/course/304x171/551802_93bc_5.jpg","course image","https://www.udemy.com/diydashboards/","DIY Dashboards for Excel & Business Apps for iPhones & iPads","https://www.udemy.com/diydashboards/","","","","Luke Rochester• Management Consultant","https://www.udemy.com/diydashboards/#instructor","Build Dashboards for Excel & Business Apps for iOS without writing a single line of code, all you need is Excel.","29 lectures","2.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","","4.2","https://www.udemy.com/diydashboards/#reviews","(46 ratings)","https://www.udemy.com/diydashboards/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=24","https://udemy-images.udemy.com/course/304x171/195452_a416_3.jpg","course image","https://www.udemy.com/easy-excel-pivot-tables-data-analysis-with-igor/","Excel Pivot Tables Data Analysis Master Class","https://www.udemy.com/easy-excel-pivot-tables-data-analysis-with-igor/","","","","Igor Ovchinnikov• Helping you learn fast, so you can do your job well.","https://www.udemy.com/easy-excel-pivot-tables-data-analysis-with-igor/#instructor","Excel at Excel Pivot Tables. Learn to create pivot-table and pivot-chart reports using Excel for data analysis.","58 lectures","4.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$85","4.1","https://www.udemy.com/easy-excel-pivot-tables-data-analysis-with-igor/#reviews","(55 ratings)","https://www.udemy.com/easy-excel-pivot-tables-data-analysis-with-igor/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=24","https://udemy-images.udemy.com/course/304x171/150714_9ade_8.jpg","course image","https://www.udemy.com/cluster-analysis-motivation-theory-practical-application/","Cluster Analysis- Theory & workout using SAS and R","https://www.udemy.com/cluster-analysis-motivation-theory-practical-application/","","","","Gopal Prasad Malakar• Credit Card Analytics Professional- Trains Machine Learning","https://www.udemy.com/cluster-analysis-motivation-theory-practical-application/#instructor","Unsupervised Machine Learning : Hierarchical & non hierarchical clustering (k-means), theory & SAS / R program","62 lectures","6.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$40","4.1","https://www.udemy.com/cluster-analysis-motivation-theory-practical-application/#reviews","(84 ratings)","https://www.udemy.com/cluster-analysis-motivation-theory-practical-application/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=25","https://udemy-images.udemy.com/course/304x171/499680_8595_10.jpg","course image","https://www.udemy.com/mastering-statistical-quality-control-with-minitab/","Mastering Statistical Quality Control with Minitab","https://www.udemy.com/mastering-statistical-quality-control-with-minitab/","","","","László Csanaki Bognár• Professor of Applied Statistics","https://www.udemy.com/mastering-statistical-quality-control-with-minitab/#instructor","Statistical Methods for Quality Improvement","35 lectures","4.5 hours","All Levels","English","Updated Invalid date","Updated Invalid date","Updated Invalid date","$90","4.6","https://www.udemy.com/mastering-statistical-quality-control-with-minitab/#reviews","(31 ratings)","https://www.udemy.com/mastering-statistical-quality-control-with-minitab/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=25","https://udemy-images.udemy.com/course/304x171/139984_8523_6.jpg","course image","https://www.udemy.com/data-visualization/","Data Visualisation","https://www.udemy.com/data-visualization/","","","","ATI - Analytics Training Institute• Committed to creating a difference","https://www.udemy.com/data-visualization/#instructor","Let your presentation do the talking","19 lectures","2 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$30","3.4","https://www.udemy.com/data-visualization/#reviews","(17 ratings)","https://www.udemy.com/data-visualization/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=25","https://udemy-images.udemy.com/course/304x171/950580_4e72_3.jpg","course image","https://www.udemy.com/regression-machine-learning-with-python/","Regression Machine Learning with Python","https://www.udemy.com/regression-machine-learning-with-python/","","","","Diego Fernandez• Exfinsis","https://www.udemy.com/regression-machine-learning-with-python/#instructor","Learn regression machine learning from basic to expert level through a practical course with Python programming language","41 lectures","5.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$50","4.6","https://www.udemy.com/regression-machine-learning-with-python/#reviews","(7 ratings)","https://www.udemy.com/regression-machine-learning-with-python/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=25","https://udemy-images.udemy.com/course/304x171/769532_cb16_3.jpg","course image","https://www.udemy.com/conceptual-foundations-of-pls-path-modeling/","Conceptual Foundations of PLS Path Modeling","https://www.udemy.com/conceptual-foundations-of-pls-path-modeling/","","","","Geoffrey Hubona, Ph.D.• Associate Professor of Information Systems","https://www.udemy.com/conceptual-foundations-of-pls-path-modeling/#instructor","Learn the concepts of the PLS algorithm, reliability and validity, bootstrapping, mediation and moderation.","90 lectures","10.5 hours","All Levels","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","","4.4","https://www.udemy.com/conceptual-foundations-of-pls-path-modeling/#reviews","(120 ratings)","https://www.udemy.com/conceptual-foundations-of-pls-path-modeling/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=25","https://udemy-images.udemy.com/course/304x171/322820_d267_9.jpg","course image","https://www.udemy.com/data-analysis-statistical-optimization-using-ms-excel/","Advance Analytics with Excel - data analysis toolpak/ Solver","https://www.udemy.com/data-analysis-statistical-optimization-using-ms-excel/","","","","Gopal Prasad Malakar• Credit Card Analytics Professional- Trains Machine Learning","https://www.udemy.com/data-analysis-statistical-optimization-using-ms-excel/#instructor","Advanced data analysis in excel: Data Analysis tools (toolpak add-in) for statistics / solver for linear optimization","27 lectures","3 hours","Expert Level","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$20","3.9","https://www.udemy.com/data-analysis-statistical-optimization-using-ms-excel/#reviews","(33 ratings)","https://www.udemy.com/data-analysis-statistical-optimization-using-ms-excel/#reviews"
